
2025-09-22T09:34:39.322282,48091575-c36e-480a-b78f-486adff9e974,history_add,214714721,1,
2025-09-22T09:34:41.705540,48091575-c36e-480a-b78f-486adff9e974,page_index,,1,214714721
2025-09-22T09:34:44.086491,48091575-c36e-480a-b78f-486adff9e974,click,214854125,1,
2025-09-22T09:34:44.086598,48091575-c36e-480a-b78f-486adff9e974,history_add,214854125,2,
2025-09-22T09:34:45.132579,48091575-c36e-480a-b78f-486adff9e974,page_index,,2,214714721|214854125
2025-09-22T09:40:53.189914,48091575-c36e-480a-b78f-486adff9e974,page_index,,2,214714721|214854125
2025-09-22T09:40:56.274216,48091575-c36e-480a-b78f-486adff9e974,page_index,,0,
2025-09-22T09:40:57.768578,48091575-c36e-480a-b78f-486adff9e974,click,214714721,0,
2025-09-22T09:40:57.768642,48091575-c36e-480a-b78f-486adff9e974,history_add,214714721,1,
2025-09-22T09:40:59.269489,48091575-c36e-480a-b78f-486adff9e974,page_index,,1,214714721
2025-09-22T09:41:01.354891,48091575-c36e-480a-b78f-486adff9e974,history_add,214853711,2,
2025-09-22T09:41:01.355352,48091575-c36e-480a-b78f-486adff9e974,click,214853711,1,
2025-09-22T09:41:04.165882,48091575-c36e-480a-b78f-486adff9e974,page_index,,2,214714721|214853711
2025-09-22T09:41:06.953955,48091575-c36e-480a-b78f-486adff9e974,click,214577561,2,
2025-09-22T09:41:06.954074,48091575-c36e-480a-b78f-486adff9e974,history_add,214577561,3,
2025-09-22T09:41:07.833609,48091575-c36e-480a-b78f-486adff9e974,page_index,,3,214714721|214853711|214577561
2025-09-22T09:41:42.655661,48091575-c36e-480a-b78f-486adff9e974,page_index,,0,
2025-09-22T09:41:47.669759,48091575-c36e-480a-b78f-486adff9e974,click,214556212,0,
2025-09-22T09:41:47.670148,48091575-c36e-480a-b78f-486adff9e974,history_add,214556212,1,
2025-09-22T09:41:50.577381,48091575-c36e-480a-b78f-486adff9e974,page_index,,1,214556212
2025-09-22T09:45:36.607259,48091575-c36e-480a-b78f-486adff9e974,page_index,,1,214556212
2025-09-22T09:45:38.182471,48091575-c36e-480a-b78f-486adff9e974,page_index,,1,214556212
2025-09-22T09:45:41.875387,48091575-c36e-480a-b78f-486adff9e974,page_index,,0,
2025-09-22T09:45:43.114429,48091575-c36e-480a-b78f-486adff9e974,click,214714721,0,
2025-09-22T09:45:43.115350,48091575-c36e-480a-b78f-486adff9e974,history_add,214714721,1,
2025-09-22T09:45:44.774615,48091575-c36e-480a-b78f-486adff9e974,page_index,,1,214714721
2025-09-22T09:45:46.791554,48091575-c36e-480a-b78f-486adff9e974,click,214714721,1,
2025-09-22T09:45:46.795122,48091575-c36e-480a-b78f-486adff9e974,history_add,214714721,2,
2025-09-22T09:45:47.762502,48091575-c36e-480a-b78f-486adff9e974,page_index,,2,214714721|214714721
2025-09-22T09:45:49.490467,48091575-c36e-480a-b78f-486adff9e974,click,214556212,2,
2025-09-22T09:45:49.498925,48091575-c36e-480a-b78f-486adff9e974,history_add,214556212,3,
2025-09-22T09:45:50.495815,48091575-c36e-480a-b78f-486adff9e974,page_index,,3,214714721|214714721|214556212
2025-09-22T09:46:58.894215,48091575-c36e-480a-b78f-486adff9e974,page_index,,3,214714721|214714721|214556212
2025-09-22T09:47:00.908437,48091575-c36e-480a-b78f-486adff9e974,click,214714721,3,
2025-09-22T09:47:00.908558,48091575-c36e-480a-b78f-486adff9e974,history_add,214714721,4,
2025-09-22T09:47:02.412629,48091575-c36e-480a-b78f-486adff9e974,page_index,,4,214714721|214714721|214556212|214714721
2025-09-22T09:47:04.130798,48091575-c36e-480a-b78f-486adff9e974,click,214853711,4,
2025-09-22T09:47:04.131228,48091575-c36e-480a-b78f-486adff9e974,history_add,214853711,5,
2025-09-22T09:47:04.956280,48091575-c36e-480a-b78f-486adff9e974,page_index,,5,214714721|214714721|214556212|214714721|214853711
2025-09-22T09:47:08.697586,48091575-c36e-480a-b78f-486adff9e974,page_index,,5,214714721|214714721|214556212|214714721|214853711
2025-09-22T09:47:09.341452,48091575-c36e-480a-b78f-486adff9e974,page_index,,5,214714721|214714721|214556212|214714721|214853711
2025-09-22T09:47:09.562109,48091575-c36e-480a-b78f-486adff9e974,page_index,,5,214714721|214714721|214556212|214714721|214853711
2025-09-22T09:47:09.779632,48091575-c36e-480a-b78f-486adff9e974,page_index,,5,214714721|214714721|214556212|214714721|214853711
2025-09-22T09:54:07.629757,48091575-c36e-480a-b78f-486adff9e974,page_index,,5,214714721|214714721|214556212|214714721|214853711
2025-09-22T09:54:11.398765,48091575-c36e-480a-b78f-486adff9e974,page_index,,0,
2025-09-22T09:54:12.091957,48091575-c36e-480a-b78f-486adff9e974,click,214714721,0,
2025-09-22T09:54:12.092582,48091575-c36e-480a-b78f-486adff9e974,history_add,214714721,1,
2025-09-22T09:54:13.667932,48091575-c36e-480a-b78f-486adff9e974,page_index,,1,214714721
2025-09-22T09:54:16.924310,48091575-c36e-480a-b78f-486adff9e974,click,214714721,1,
2025-09-22T09:54:16.924898,48091575-c36e-480a-b78f-486adff9e974,history_add,214714721,2,
2025-09-22T09:54:18.132563,48091575-c36e-480a-b78f-486adff9e974,page_index,,2,214714721|214714721
2025-09-22T09:54:20.781385,48091575-c36e-480a-b78f-486adff9e974,click,214838094,2,
2025-09-22T09:54:20.781975,48091575-c36e-480a-b78f-486adff9e974,history_add,214838094,3,
2025-09-22T09:54:21.637356,48091575-c36e-480a-b78f-486adff9e974,page_index,,3,214714721|214714721|214838094
2025-09-22T09:54:26.782040,48091575-c36e-480a-b78f-486adff9e974,click,214853711,3,
2025-09-22T09:54:26.782628,48091575-c36e-480a-b78f-486adff9e974,history_add,214853711,4,
2025-09-22T09:54:27.653231,48091575-c36e-480a-b78f-486adff9e974,page_index,,4,214714721|214714721|214838094|214853711
2025-10-07T15:04:02.145253,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,0,
2025-10-07T15:04:04.473169,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214714721,0,
2025-10-07T15:04:04.477320,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214714721,1,
2025-10-07T15:04:06.089097,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,1,214714721
2025-10-07T15:04:08.679670,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214714721,1,
2025-10-07T15:04:08.681947,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214714721,2,
2025-10-07T15:04:10.186249,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,2,214714721|214714721
2025-10-07T15:04:12.946896,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214838094,2,
2025-10-07T15:04:12.947044,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214838094,3,
2025-10-07T15:04:13.806284,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,3,214714721|214714721|214838094
2025-10-08T07:27:59.359545,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,3,214714721|214714721|214838094
2025-10-08T07:28:01.443164,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,3,214714721|214714721|214838094
2025-10-08T07:28:02.813812,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214714721,3,
2025-10-08T07:28:02.815337,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214714721,4,
2025-10-08T07:28:04.646005,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,4,214714721|214714721|214838094|214714721
2025-10-08T07:28:06.970337,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214556212,4,
2025-10-08T07:28:06.973844,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214556212,5,
2025-10-08T07:28:08.197413,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:28:54.461381,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:28:55.931711,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:28:56.427774,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:28:56.587396,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:28:56.763725,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:28:56.921192,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:19.231915,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:19.958796,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:55.929239,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:57.689128,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:58.190706,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:58.377141,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:58.577938,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:58.779368,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:58.973880,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:29:59.154493,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,5,214714721|214714721|214838094|214714721|214556212
2025-10-08T07:30:02.433125,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214838094,5,
2025-10-08T07:30:02.433212,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214838094,6,
2025-10-08T07:30:04.395815,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,6,214714721|214838094|214714721|214556212|214838094
2025-10-08T07:31:00.622034,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,6,214714721|214838094|214714721|214556212|214838094
2025-10-08T07:31:05.514628,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,0,
2025-10-08T07:31:06.769270,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214714721,0,
2025-10-08T07:31:06.773885,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214714721,1,
2025-10-08T07:31:08.000209,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,1,214714721
2025-10-08T07:31:09.919573,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214854125,2,
2025-10-08T07:31:09.919702,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214854125,1,
2025-10-08T07:31:11.394850,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,2,214714721|214854125
2025-10-08T07:31:16.185048,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,0,
2025-10-08T07:31:27.932264,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,0,
2025-10-08T07:31:43.435382,65099709-8c42-4840-b5c0-c1d57d0d8e2e,click,214854125,0,
2025-10-08T07:31:43.435611,65099709-8c42-4840-b5c0-c1d57d0d8e2e,history_add,214854125,1,
2025-10-08T07:31:46.631775,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,1,214854125
2025-10-08T07:33:36.860599,65099709-8c42-4840-b5c0-c1d57d0d8e2e,page_index,,0,
2025-12-12T12:10:34.321526,9afe1b63-2a6e-41e5-bf74-33203d485fa0,page_index,,0,
2025-12-12T12:10:34.331543,9afe1b63-2a6e-41e5-bf74-33203d485fa0,history_add,1,1,
2025-12-12T12:10:34.532225,844a4781-66ea-4b0e-8552-603a89c2580c,page_index,,0,
2025-12-12T12:10:34.535229,3c4216a4-d2a7-4c30-aae3-7f051244f35f,page_index,,0,
2025-12-12T12:10:34.538227,b6933a87-0904-4ee1-a661-2f0e70473b67,page_index,,0,
2025-12-12T12:10:34.554625,b44e2be9-61c8-459e-84e6-b48972825806,page_index,,0,
2025-12-12T12:10:34.558644,2d161cca-6816-41a2-aede-4976e9b54fb1,page_index,,0,
2025-12-12T12:10:34.562626,dc7fb42a-74e1-4ec5-9abf-290dd2f0848c,page_index,,0,
2025-12-12T12:10:34.562626,8efbfa75-ee43-45b9-94b3-8ae36ad86cc5,page_index,,0,
2025-12-12T12:10:34.568634,80650ce1-cc1d-4534-8264-ba845ef84ac8,page_index,,0,
2025-12-12T12:10:34.613634,f62d8f41-f544-4654-9af1-a2261e508413,page_index,,0,
2025-12-12T12:10:34.651636,5324bd11-bae2-4860-852b-14449f75aedb,page_index,,0,
2025-12-12T12:10:34.655636,5324bd11-bae2-4860-852b-14449f75aedb,page_index,,0,
2025-12-12T12:10:34.658633,5324bd11-bae2-4860-852b-14449f75aedb,page_index,,0,
2025-12-12T12:10:34.730634,a634e978-ab41-4574-93cb-4ab8a991728b,history_add,999999999,1,
2025-12-12T12:10:34.827632,fb4513e6-d6aa-494a-abc2-eaafb53a792c,page_checkout,,0,
2025-12-12T12:10:34.834643,b3068270-307a-41f7-911c-0a02480abaea,page_index,,0,
2025-12-12T12:15:30.609400,82a43273-3aa9-442b-bc44-21043a238bc1,page_index,,0,
2025-12-12T12:15:30.624396,82a43273-3aa9-442b-bc44-21043a238bc1,page_index,,0,
2025-12-12T12:15:30.628391,82a43273-3aa9-442b-bc44-21043a238bc1,history_add,1,1,
2025-12-12T12:16:33.862668,5b6ce2ea-647c-4e5d-bfa9-33b0434abaa6,page_index,,0,
2025-12-12T12:16:33.876704,5b6ce2ea-647c-4e5d-bfa9-33b0434abaa6,page_index,,0,
2025-12-12T12:16:33.879700,5b6ce2ea-647c-4e5d-bfa9-33b0434abaa6,history_add,1,1,
2025-12-12T12:20:29.740003,f08fe079-c240-420b-8885-06f9b957e1f5,page_index,,0,
2025-12-12T12:20:29.758002,f08fe079-c240-420b-8885-06f9b957e1f5,page_index,,0,
2025-12-12T12:20:29.762988,f08fe079-c240-420b-8885-06f9b957e1f5,history_add,1,1,
2025-12-12T12:20:29.768015,f08fe079-c240-420b-8885-06f9b957e1f5,history_add,1,2,
2025-12-12T12:20:29.769015,f08fe079-c240-420b-8885-06f9b957e1f5,add_to_cart,1,2,
2025-12-12T12:20:29.771987,f08fe079-c240-420b-8885-06f9b957e1f5,history_add,2,3,
2025-12-12T12:20:29.773988,f08fe079-c240-420b-8885-06f9b957e1f5,history_add,2,4,
2025-12-12T12:20:29.774985,f08fe079-c240-420b-8885-06f9b957e1f5,add_to_cart,2,4,
2025-12-12T12:20:29.784023,f08fe079-c240-420b-8885-06f9b957e1f5,page_checkout,,4,
2025-12-12T12:20:29.790999,640c1327-c2dc-4991-968e-0ba71c1af4a8,page_index,,0,
2025-12-12T12:20:29.796989,640c1327-c2dc-4991-968e-0ba71c1af4a8,page_index,,0,
2025-12-12T12:20:29.802982,8e789f8a-72c8-4e8e-a29d-27fc7f3fac00,page_index,,0,
2025-12-12T12:20:29.806996,658161f2-4668-4c5d-ba91-0e7259569405,page_index,,0,
2025-12-12T12:20:29.812009,8a240e46-5620-40a4-9d30-96e75ce3340a,page_index,,0,
2025-12-12T12:20:29.816011,a6fbed34-a43a-410f-85f3-d2d0985c5974,page_index,,0,
2025-12-12T12:20:29.820986,658161f2-4668-4c5d-ba91-0e7259569405,history_add,10,1,
2025-12-12T12:20:29.821991,658161f2-4668-4c5d-ba91-0e7259569405,add_to_cart,10,1,
2025-12-12T12:20:29.823997,8a240e46-5620-40a4-9d30-96e75ce3340a,history_add,11,1,
2025-12-12T12:20:29.824990,8a240e46-5620-40a4-9d30-96e75ce3340a,add_to_cart,11,1,
2025-12-12T12:20:29.826998,a6fbed34-a43a-410f-85f3-d2d0985c5974,history_add,12,1,
2025-12-12T12:20:29.826998,a6fbed34-a43a-410f-85f3-d2d0985c5974,add_to_cart,12,1,
2025-12-12T12:20:29.832993,935f10f1-f9a7-4399-b678-db66c11ad65d,page_index,,0,
2025-12-12T12:20:29.838995,fa7cc75a-f2ba-4de3-8fe1-ad9f0c9a95d8,page_index,,0,
2025-12-12T12:20:29.841993,676d5df3-f8c0-4510-a87d-df4169548a43,page_index,,0,
2025-12-12T12:20:29.845985,fa7cc75a-f2ba-4de3-8fe1-ad9f0c9a95d8,history_add,1,1,
2025-12-12T12:20:29.851990,0d93b4f9-716b-4352-916c-8d21291b31c8,page_index,,0,
2025-12-12T12:20:29.851990,7b9aa214-eef4-473c-b29c-6e1e056164e5,page_index,,0,
2025-12-12T12:20:29.852985,676d5df3-f8c0-4510-a87d-df4169548a43,history_add,2,1,
2025-12-12T12:20:29.861001,0d93b4f9-716b-4352-916c-8d21291b31c8,history_add,3,1,
2025-12-12T12:20:29.862003,7b9aa214-eef4-473c-b29c-6e1e056164e5,history_add,4,1,
2025-12-12T12:20:29.862984,00974581-b770-424e-8a29-2eaa9fe2fe42,page_index,,0,
2025-12-12T12:20:29.868011,00974581-b770-424e-8a29-2eaa9fe2fe42,history_add,5,1,
2025-12-12T12:20:29.872988,8bacf63a-694e-48e1-a0da-2e3780658fc3,page_index,,0,
2025-12-12T12:20:29.878006,8bacf63a-694e-48e1-a0da-2e3780658fc3,history_add,1,1,
2025-12-12T12:20:29.878006,8bacf63a-694e-48e1-a0da-2e3780658fc3,add_to_cart,1,1,
2025-12-12T12:20:29.880990,8bacf63a-694e-48e1-a0da-2e3780658fc3,history_add,2,2,
2025-12-12T12:20:29.885999,69f01cdc-eb9c-4b05-863e-87b67db0a610,page_index,,0,
2025-12-12T12:20:29.891999,69f01cdc-eb9c-4b05-863e-87b67db0a610,history_add,1,1,
2025-12-12T12:20:29.893020,69f01cdc-eb9c-4b05-863e-87b67db0a610,add_to_cart,1,1,
2025-12-12T12:20:29.897998,1035d163-2228-4171-bc19-0a90c61ad381,page_index,,0,
2025-12-12T12:20:29.903010,1035d163-2228-4171-bc19-0a90c61ad381,page_index,,0,
2025-12-12T12:20:29.908992,569aee5f-788c-450f-b30e-cf136a40601d,page_index,,0,
2025-12-12T12:20:29.914014,569aee5f-788c-450f-b30e-cf136a40601d,history_add,1,1,
2025-12-12T12:20:29.916996,569aee5f-788c-450f-b30e-cf136a40601d,history_add,2,2,
2025-12-12T12:20:29.919009,569aee5f-788c-450f-b30e-cf136a40601d,history_add,3,3,
2025-12-12T12:20:29.924990,1bd8f9c8-6e73-4bd3-9e26-c779ad1bde27,page_index,,0,
2025-12-12T12:20:29.935995,ab630f0f-0b2d-4c03-993b-9e16ecebac74,page_index,,0,
2025-12-12T12:20:29.942996,ab630f0f-0b2d-4c03-993b-9e16ecebac74,page_index,,0,
2025-12-12T12:20:29.946006,ab630f0f-0b2d-4c03-993b-9e16ecebac74,page_index,,0,
2025-12-12T12:20:29.950010,ab630f0f-0b2d-4c03-993b-9e16ecebac74,page_index,,0,
2025-12-12T12:20:29.955985,f45f1d63-2479-43d6-950e-96548b1ea343,page_index,,0,
2025-12-12T12:20:29.961012,f45f1d63-2479-43d6-950e-96548b1ea343,history_add,invalid-id,1,
2025-12-12T12:20:29.961998,f45f1d63-2479-43d6-950e-96548b1ea343,add_to_cart,invalid-id,1,
2025-12-12T12:20:29.967002,f2662d56-8d13-479c-b754-40f5dda09340,page_index,,0,
2025-12-12T12:20:29.972006,f2662d56-8d13-479c-b754-40f5dda09340,history_add,99999,1,
2025-12-12T12:20:29.972006,f2662d56-8d13-479c-b754-40f5dda09340,add_to_cart,99999,1,
2025-12-12T12:20:29.976989,9b4d59df-3c41-4418-b157-3aa7b41f58a9,page_index,,0,
2025-12-12T12:20:29.985985,9fe8e117-5af6-4f6d-a858-b489395f5708,page_index,,0,
2025-12-12T12:20:29.991015,9fe8e117-5af6-4f6d-a858-b489395f5708,click,1,0,
2025-12-12T12:20:29.991987,9fe8e117-5af6-4f6d-a858-b489395f5708,click,2,0,
2025-12-12T12:20:29.992993,9fe8e117-5af6-4f6d-a858-b489395f5708,click,3,0,
2025-12-12T12:20:29.996988,58aa9356-b79a-4c94-ab92-18aa629e91ef,page_index,,0,
2025-12-12T12:20:30.006990,dbef495d-7de1-4838-a5b4-537efbb39809,page_index,,0,
2025-12-12T12:20:30.012011,dbef495d-7de1-4838-a5b4-537efbb39809,history_add,999999999,1,
2025-12-12T12:20:30.017007,a5a7ae6b-0b5c-4efe-adfe-b1376aa2f7ff,page_index,,0,
2025-12-12T12:20:30.022991,a5a7ae6b-0b5c-4efe-adfe-b1376aa2f7ff,page_checkout,,0,
2025-12-12T12:20:30.028002,a27d4f9b-a76a-40ed-9fdc-f458a7f591ac,page_index,,0,
2025-12-12T12:20:30.031995,a27d4f9b-a76a-40ed-9fdc-f458a7f591ac,page_index,,0,
2025-12-12T12:20:30.035006,a27d4f9b-a76a-40ed-9fdc-f458a7f591ac,history_add,1,1,
2025-12-12T12:20:30.036017,a27d4f9b-a76a-40ed-9fdc-f458a7f591ac,add_to_cart,1,1,
2025-12-12T12:20:30.040999,709673c4-cdff-4d4d-ae80-ed37e1cfd79e,page_index,,0,
2025-12-12T12:20:30.046005,709673c4-cdff-4d4d-ae80-ed37e1cfd79e,history_add,1,1,
2025-12-12T12:20:30.046005,709673c4-cdff-4d4d-ae80-ed37e1cfd79e,add_to_cart,1,1,
2025-12-12T12:20:30.048996,709673c4-cdff-4d4d-ae80-ed37e1cfd79e,purchase_add,1,1,
2025-12-16T04:36:17.308619,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,page_index,,0,
2025-12-16T04:37:22.993594,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,history_add,214854230,1,
2025-12-16T04:37:23.007516,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,click,214854230,0,
2025-12-16T04:37:24.923457,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,page_index,,1,214854230
2025-12-16T04:37:30.691609,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,page_index,,0,
2025-12-16T04:43:39.164483,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,click,214536500,0,
2025-12-16T04:43:39.168484,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,history_add,214536500,1,
2025-12-16T04:43:41.695367,a2446f33-b3f9-4cf7-8d5c-1c7aded3552b,page_index,,1,214536500
